logFC	AveExpr	t	P.Value	adj.P.Val	B	target_id	DEG_status
5.486358561626103	7.713819388822996	18.886805979640986	2.643822226609411e-15	2.168021779720679e-11	25.007815389918303	MGG_02253T0	upreg_in_guy11
9.898760026722666	2.2553015071876907	18.639979283452963	3.4953998866919453e-15	2.168021779720679e-11	23.893230781326043	MGG_01922T0	upreg_in_guy11
4.33679666772465	-1.7185890360657827	16.86915586311306	2.866184438471888e-14	8.888754489810942e-11	22.61144045811968	MGG_02188T0	upreg_in_guy11
4.542820670144356	3.227418717941909	16.99462313256345	2.4540308424498874e-14	8.888754489810942e-11	22.597552434066635	MGG_03519T0	upreg_in_guy11
3.9313917827321747	4.15596181595303	16.555785816246246	4.24232845810868e-14	1.0525216904567635e-10	22.322746166572145	MGG_06556T0	upreg_in_guy11
2.628970129382438	8.144993796284409	16.190850562845085	6.752023709386135e-14	1.3959809019155834e-10	21.922039087132976	MGG_06994T0	upreg_in_guy11
5.725799106365992	4.6192550802370524	16.023492151514084	8.380851125893853e-14	1.4852065459530462e-10	21.69289904760781	MGG_08291T0	upreg_in_guy11
4.464004113697053	3.7602111697626635	15.896515059456009	9.886701426949966e-14	1.533056640016429e-10	21.54434320481377	MGG_03231T0	upreg_in_guy11
2.8454326026941557	6.396755389032255	15.632909565987307	1.3982612155206499e-13	1.6535415662124097e-10	21.209055207955366	MGG_11261T0	upreg_in_guy11
3.8262833230370177	2.5095290908746417	15.597084745147297	1.4662601554483277e-13	1.6535415662124097e-10	21.082984249518326	MGG_17811T0	upreg_in_guy11
2.988750031338232	8.39840420188994	15.280822920059604	2.2387601847553666e-13	2.3143183409908603e-10	20.74565023962966	MGG_04672T0	upreg_in_guy11
2.6273747857482954	6.066281187802324	15.016798326389264	3.2054315673780767e-13	2.6610581099157663e-10	20.39548813930217	MGG_00249T0	upreg_in_guy11
4.607587470039345	5.903131774175891	14.925732133639317	3.6322671006912866e-13	2.8161420865047133e-10	20.265875749216256	MGG_00899T0	upreg_in_guy11
6.572132287927137	2.226374180309745	15.193320320056953	2.520110132053273e-13	2.4047666298554504e-10	19.981422017096104	MGG_06277T0	upreg_in_guy11
3.0377353012439468	7.963246295739105	14.684911068939105	5.07077870018727e-13	3.4946116542123937e-10	19.944197763506654	MGG_05336T0	upreg_in_guy11
3.528254565915196	6.686981988543512	14.46573877912938	6.896808226784543e-13	3.6578256816697927e-10	19.641397447158337	MGG_00555T0	upreg_in_guy11
4.533884011672471	2.9797278292863343	14.454863715880606	7.003558987984467e-13	3.6578256816697927e-10	19.622585350040012	MGG_10056T0	upreg_in_guy11
4.571324101766787	2.924134063973881	14.445195116351345	7.099909808200507e-13	3.6578256816697927e-10	19.5671970740782	MGG_06326T0	upreg_in_guy11
5.4508370844064125	1.4697777473377074	14.735130523964191	4.728228710091489e-13	3.4502163028638196e-10	19.549202395375062	MGG_17347T0	upreg_in_guy11
5.441868218615115	0.9972004436820321	14.35443141431778	8.074516301932651e-13	3.85247595097979e-10	19.482338605471774	MGG_03946T0	upreg_in_guy11
3.942789299839399	0.36374360704193526	14.418642052938761	7.371676101712601e-13	3.6578256816697927e-10	19.475945736528267	MGG_04673T0	upreg_in_guy11
3.5143268949550874	1.0898304278559263	14.548221935272181	6.14025633184566e-13	3.6578256816697927e-10	19.32294099701357	MGG_17348T0	upreg_in_guy11
4.446406505136948	4.302785644769575	14.11537248421109	1.1366737809312984e-12	5.035870804447412e-10	19.146992532154087	MGG_06724T0	upreg_in_guy11
3.7100046217330966	5.988264595771494	14.078205852350921	1.1992461990953728e-12	5.129878999923482e-10	19.094674069048665	MGG_07089T0	upreg_in_guy11
5.117230391377117	0.09866732001887656	14.02234198513325	1.300114604399105e-12	5.3759738891903e-10	19.01204901574059	MGG_02287T0	upreg_in_guy11
4.268197890210743	6.006625747899848	13.987278157036533	1.3678968247001176e-12	5.4737935840016e-10	18.96048947901275	MGG_07278T0	upreg_in_guy11
14.817186445452167	-1.8588159959103863	15.752539720542314	1.194012224182948e-13	1.6457468489988299e-10	18.865793823741278	MGG_17865T0	upreg_in_guy11
2.817303201410697	5.580276434143063	13.8080742120412	1.7764571885760881e-12	6.886547320089491e-10	18.705094850486237	MGG_08917T0	upreg_in_guy11
3.585888289801871	4.145492724957877	13.769498026148037	1.8799287892889818e-12	7.066823221554491e-10	18.63474251610932	MGG_04568T0	upreg_in_guy11
2.6148244211167455	5.174369075055326	13.704201636540727	2.069586719914573e-12	7.550948017805965e-10	18.554082371164867	MGG_11267T0	upreg_in_guy11
3.3539911610851645	7.059225759137047	13.640404563973954	2.274157054546985e-12	7.937446779701862e-10	18.460898190246777	MGG_11270T0	upreg_in_guy11
3.309863533595686	3.9647189030031504	13.631748440856937	2.30349120571759e-12	7.937446779701862e-10	18.423578126512407	MGG_05270T0	upreg_in_guy11
2.554534137002636	5.652053824408335	13.522120225000874	2.7109642033988645e-12	9.089057011665653e-10	18.287210546087636	MGG_14798T0	upreg_in_guy11
2.813482346448675	3.6065884386267837	13.485065056374403	2.86507567033031e-12	9.352964129065131e-10	18.221172287884748	MGG_05288T0	upreg_in_guy11
2.7229997809682644	3.4379188676396826	13.434056825950208	3.092256719443307e-12	9.835755026844673e-10	18.11537808672513	MGG_08155T0	upreg_in_guy11
4.396696560310404	5.208110938827432	13.311911384209592	3.715664944315121e-12	1.124215210590953e-9	17.972013148173012	MGG_03609T0	upreg_in_guy11
2.476871346941312	9.224643521133384	13.245665622929124	4.107103318393446e-12	1.203910701007451e-9	17.875702949402914	MGG_09337T0	upreg_in_guy11
4.919069304430751	4.03577194487773	13.235135147099744	4.1731688950681495e-12	1.203910701007451e-9	17.834227789771177	MGG_09322T0	upreg_in_guy11
4.791375919022669	2.14185881759988	13.21030862235408	4.333331576880217e-12	1.221704050254525e-9	17.82285685768584	MGG_09392T0	upreg_in_guy11
4.624134694261456	3.5575110219195456	13.17029684740582	4.605032513447699e-12	1.2694539628737492e-9	17.763033858667928	MGG_00245T0	upreg_in_guy11
3.1801819167491674	2.037335854150056	13.122534461280123	4.9526949258194294e-12	1.3356126207563049e-9	17.689869489373038	MGG_13269T0	upreg_in_guy11
4.9262848138762205	4.603222430727908	13.10790287603167	5.06457046265456e-12	1.3367233316857408e-9	17.668580706999727	MGG_16834T0	upreg_in_guy11
7.822027660558195	-3.6453781632270874	14.585010739774344	5.831161013779609e-13	3.6578256816697927e-10	17.56223320736203	MGG_15419T0	upreg_in_guy11
3.8522379796245048	3.4587213309992673	13.001198202258468	5.964112600937356e-12	1.511939693789272e-9	17.50378284806533	MGG_09014T0	upreg_in_guy11
-3.1698028302936496	4.966462880387474	-12.997535706176071	5.997785708962051e-12	1.511939693789272e-9	17.500698056388863	MGG_09463T0	downreg_in_guy11
4.225662651971112	5.265987584994808	12.975608354668648	6.203560127782693e-12	1.511939693789272e-9	17.46848059646863	MGG_00166T0	upreg_in_guy11
-6.083368030220331	-4.698233605590775	-15.014003186983011	3.2177244376248687e-13	2.6610581099157663e-10	17.436877444781345	MGG_16562T0	downreg_in_guy11
3.5498752836094285	3.6834886690669637	12.926448298437737	6.691993350249243e-12	1.596426490573882e-9	17.39321745377494	MGG_17810T0	upreg_in_guy11
