logFC	AveExpr	t	P.Value	adj.P.Val	B	target_id	DEG_status
4.366141073764147	4.572330419446164	13.676307084963705	2.1565728078975832e-12	2.675228568196952e-8	18.377052058042807	MGG_01367T0	upreg_in_guy11
3.81942216959968	3.9102418236751273	12.667267329906638	1.0016139862958469e-11	5.265613862035271e-8	16.87684915222932	MGG_07221T0	upreg_in_guy11
3.893852277234509	6.688576464563487	12.326156905302692	1.7196193637362975e-11	5.265613862035271e-8	16.438289471722413	MGG_13624T0	upreg_in_guy11
4.805364350415693	4.037209025698176	12.238561490060691	1.9792559559143305e-11	5.265613862035271e-8	16.244314156101066	MGG_18136T0	upreg_in_guy11
2.905749125943588	6.147182862486529	12.195245580515865	2.1223755993693154e-11	5.265613862035271e-8	16.240418254390917	MGG_13033T0	upreg_in_guy11
5.748117106872706	6.557327290846494	11.920290227790366	3.3203436479040047e-11	5.809176591472354e-8	15.78885016720468	MGG_03640T0	upreg_in_guy11
7.288477253223561	7.142924194432883	11.93265344776936	3.253663418218284e-11	5.809176591472354e-8	15.713534659771323	MGG_09351T0	upreg_in_guy11
3.3051058572887086	4.739879045224243	11.84692051299672	3.7463452423844284e-11	5.809176591472354e-8	15.685424752396287	MGG_00573T0	upreg_in_guy11
2.9953539966509695	8.276847528326241	11.748147826284947	4.411256609643634e-11	6.080182026958809e-8	15.521621494678616	MGG_06719T0	upreg_in_guy11
2.6599231221995243	5.626155303000174	11.523277708656854	6.423051034821595e-11	7.967794808696189e-8	15.14341660399561	MGG_02911T0	upreg_in_guy11
3.7398865051328656	5.208110938827432	11.370702839548725	8.313361259427217e-11	9.062556351329717e-8	14.884654007581094	MGG_03609T0	upreg_in_guy11
3.4064158968812057	7.463065311789963	11.338112929137093	8.787132903613354e-11	9.062556351329717e-8	14.849756311127992	MGG_01026T0	upreg_in_guy11
3.979800963341169	1.3610428474280805	11.228921651050882	1.0589043388543982e-10	9.062556351329717e-8	14.630511276374794	MGG_09548T0	upreg_in_guy11
5.743621353198559	3.7091490205108864	11.258984177105319	1.0057669691997257e-10	9.062556351329717e-8	14.504892484999765	MGG_07478T0	upreg_in_guy11
4.802358310455466	6.286654169222673	11.106269916755938	1.3077450987517512e-10	9.062556351329717e-8	14.457881094740355	MGG_04994T0	upreg_in_guy11
4.334691029801055	5.875159113376264	11.103066979466332	1.3150021307854488e-10	9.062556351329717e-8	14.450380324810439	MGG_10506T0	upreg_in_guy11
5.55915384098113	5.069667979570859	11.127053726814726	1.2616521721430302e-10	9.062556351329717e-8	14.43896625176086	MGG_05054T0	upreg_in_guy11
4.125095441733681	5.778585940564644	11.031604459320764	1.488252176151378e-10	9.348743551376325e-8	14.332371911612073	MGG_16198T0	upreg_in_guy11
5.739751982331752	3.6590552907299063	11.123481498196757	1.269452899709265e-10	9.062556351329717e-8	14.32913134471638	MGG_09782T0	upreg_in_guy11
3.7876611295591482	5.0257362118179865	10.98561682523918	1.6121124173429086e-10	9.348743551376325e-8	14.252405085104558	MGG_12388T0	upreg_in_guy11
2.300371320704812	5.78203564774915	10.9695103149472	1.657979509313012e-10	9.348743551376325e-8	14.226745332051706	MGG_04177T0	upreg_in_guy11
6.344899518424587	4.108598090152815	10.97289890757209	1.6482185775899553e-10	9.348743551376325e-8	14.159712376197742	MGG_16410T0	upreg_in_guy11
2.7717164231114078	5.807265534722224	10.914653088664535	1.8246104873265767e-10	9.795056033234574e-8	14.1294633966214	MGG_03141T0	upreg_in_guy11
5.116881949448597	6.267295289223059	10.869714128229429	1.97401371084937e-10	9.795056033234574e-8	14.038139590293149	MGG_00792T0	upreg_in_guy11
2.3930179959495783	6.13128227364258	10.772720053964239	2.3413063865839654e-10	1.1170732971374651e-7	13.886701290450112	MGG_03738T0	upreg_in_guy11
2.4424170999164385	8.735120885738013	10.386103580108912	4.671763050987832e-10	2.1150614129797613e-7	13.20761283240938	MGG_06720T0	upreg_in_guy11
4.926504947701739	5.319288014926449	10.371550285632898	4.796462964618312e-10	2.1150614129797613e-7	13.152645768913384	MGG_03497T0	upreg_in_guy11
3.8558167045269967	4.718906283578705	10.342190807092	5.058633765356369e-10	2.1150614129797613e-7	13.129043416900304	MGG_00799T0	upreg_in_guy11
4.890842583008962	3.4710628336399654	10.336082271031866	5.115021554969193e-10	2.1150614129797613e-7	13.049646494930801	MGG_04611T0	upreg_in_guy11
4.247272962338401	4.75417000710056	10.279660806258144	5.667664176651228e-10	2.1971054409799527e-7	13.0181054593878	MGG_12410T0	upreg_in_guy11
2.8443753050499128	6.509602908022223	10.240852924431442	6.083390349828998e-10	2.2868017360493555e-7	12.945413373438747	MGG_06327T0	upreg_in_guy11
6.159694536360115	4.764391953029486	10.299705815158639	5.464566554393238e-10	2.1867080034596166e-7	12.945332051762092	MGG_16125T0	upreg_in_guy11
6.075940491164655	3.240751102047579	10.179178598764317	6.810204057941455e-10	2.484722980551875e-7	12.736787675080318	MGG_09716T0	upreg_in_guy11
5.302599327011394	3.016120110237003	10.15894496164201	7.067781837672685e-10	2.5050238198951335e-7	12.708096592291593	MGG_11231T0	upreg_in_guy11
3.727287093221154	3.316853640872783	10.090358446557717	8.018505864849835e-10	2.624718851956795e-7	12.677389523188797	MGG_01453T0	upreg_in_guy11
4.519299386062793	4.770930808845049	10.105725263013621	7.794566756349153e-10	2.624718851956795e-7	12.66841397877466	MGG_06169T0	upreg_in_guy11
3.976642606717365	6.045194438428296	10.088889998009689	8.040251219214687e-10	2.624718851956795e-7	12.655003265601788	MGG_01372T0	upreg_in_guy11
3.1909081655961957	5.095774320334817	9.965811907219317	1.0098339465413503e-9	3.055363440694012e-7	12.450933897966802	MGG_07674T0	upreg_in_guy11
3.5006693156312902	3.231179420279717	10.008477572271065	9.329282259259634e-10	2.96742939554143e-7	12.446743351964404	MGG_06863T0	upreg_in_guy11
6.821746162496004	9.677864648103341	9.921587488024338	1.096501966225753e-9	3.238596878816778e-7	12.368183466787354	MGG_12337T0	upreg_in_guy11
3.5730769655196895	7.145059779021697	9.900425292931875	1.1406631011459806e-9	3.2906804115618346e-7	12.32281824772406	MGG_10104T0	upreg_in_guy11
5.609596459657293	1.4769798012789985	9.973959934474868	9.946556645265667e-10	3.055363440694012e-7	12.210659929342402	MGG_01418T0	upreg_in_guy11
