logFC	AveExpr	t	P.Value	adj.P.Val	B	target_id	DEG_status
-1.382709760938046	6.161377932366814	-6.0336228441330615	4.082889421900768e-6	3.399210958300606e-4	4.348805434883804	MGG_06096T0	downreg_in_guy11
1.2104931249771775	5.2016431777842955	6.015105825399828	4.265515284863058e-6	3.481165599258305e-4	4.3310519000959795	MGG_07085T0	upreg_in_guy11
1.6396089166242822	4.870064149160637	6.022329850488681	4.193296718097473e-6	3.4448904495363675e-4	4.331046093514178	MGG_00068T0	upreg_in_guy11
2.5921513138425007	3.759964907576715	5.994990966772466	4.473358383903189e-6	3.5848997837501233e-4	4.321860282049261	MGG_10736T0	upreg_in_guy11
-2.296079319333182	5.574839425663749	-6.0001949105260195	4.418616518933228e-6	3.5825449619193917e-4	4.3125904450686185	MGG_05196T0	downreg_in_guy11
1.5035445214328016	6.118310045776739	5.994428296578299	4.479318552851827e-6	3.5848997837501233e-4	4.277993727864725	MGG_04045T0	upreg_in_guy11
-3.620348476165246	2.9269200853170947	-6.062031109652403	3.818073528458387e-6	3.2664277324500886e-4	4.223461335179682	MGG_01856T0	downreg_in_guy11
-1.1562735098662626	5.52792352141902	-5.959285425689942	4.8680806709147045e-6	3.870101351209388e-4	4.204067669340279	MGG_06136T0	downreg_in_guy11
-1.1892605483812266	4.999664730153826	-5.952762384062884	4.94394161133448e-6	3.881619980291407e-4	4.179708460191777	MGG_00886T0	downreg_in_guy11
2.0035703774001963	6.153964306178643	5.956694210882399	4.898072649253317e-6	3.870101351209388e-4	4.176905508255186	MGG_13178T0	upreg_in_guy11
-1.3737520127458085	4.678283901116502	-5.934777867020642	5.15939654277188e-6	4.000144632067823e-4	4.169881216573986	MGG_02974T0	downreg_in_guy11
-1.1945030933561922	5.899841869155152	-5.948664208751206	4.992217270305826e-6	3.8948713986253946e-4	4.153901870332437	MGG_11063T0	downreg_in_guy11
-1.1735245987334242	5.293362560787727	-5.929175566518926	5.228448273036806e-6	4.028503156957862e-4	4.129972006346468	MGG_07706T0	downreg_in_guy11
-1.523387442050426	8.411304059495409	-5.923822742184224	5.295304763222797e-6	4.0548305918381973e-4	4.11425431233957	MGG_06392T0	downreg_in_guy11
-1.4297980319383967	5.520492322474377	-5.902721581807353	5.567454499551081e-6	4.1857135192079493e-4	4.07447671109354	MGG_03893T0	downreg_in_guy11
-1.4077938295582708	7.019719324171091	-5.909648949718458	5.476573032698753e-6	4.1424931994285384e-4	4.053960844239098	MGG_01012T0	downreg_in_guy11
-1.2155514185761689	5.928806972850078	-5.882030059917002	5.848165533432211e-6	4.318243657275391e-4	4.023775838164257	MGG_04646T0	downreg_in_guy11
