logFC	AveExpr	t	P.Value	adj.P.Val	B	target_id	DEG_status
7.1155406297856505	2.408479767792618	15.169344381626694	2.603451172209166e-13	2.317457401526233e-9	19.904181205338524	MGG_03584T0	upreg_in_guy11
4.15615225713714	2.816949694463846	14.632035545861518	5.459457863264779e-13	2.317457401526233e-9	19.826904146597425	MGG_02884T0	upreg_in_guy11
3.4719169754760273	-1.7185890360657827	14.613301997838775	5.604491902119064e-13	2.317457401526233e-9	19.739481985083717	MGG_02188T0	upreg_in_guy11
-4.619623580440129	4.247890925871212	-14.229114633531795	9.654282987037721e-13	2.6002457921460296e-9	19.197571323964567	MGG_05457T0	downreg_in_guy11
3.1863229156071666	3.9223253883625184	13.736786906580509	1.972572578389174e-12	4.078293805819617e-9	18.582185806821165	MGG_09185T0	upreg_in_guy11
4.46641971260971	-2.159499534298652	14.171815100347924	1.0480636002200845e-12	2.6002457921460296e-9	18.49565762027128	MGG_08999T0	upreg_in_guy11
2.808254459363741	3.029743430416387	12.95518404010111	6.4018294926798035e-12	9.945025736219677e-9	17.363592610215786	MGG_10746T0	upreg_in_guy11
-2.303128246977878	7.758712099561861	-12.645235804526525	1.0368475353119024e-11	1.1692812432312863e-8	16.96041131260032	MGG_01284T0	downreg_in_guy11
5.054374491367555	-1.5850651443947836	12.821518918639136	7.872895127610239e-12	9.945025736219677e-9	16.903186339417523	MGG_08389T0	upreg_in_guy11
4.478468689862323	-2.400806968805981	12.809852522215179	8.016949404449558e-12	9.945025736219677e-9	16.520972740117106	MGG_08998T0	upreg_in_guy11
4.138824244003722	4.296352839989924	12.28748613873868	1.829584099732535e-11	1.891332563098508e-8	16.399094128896444	MGG_08158T0	upreg_in_guy11
3.0723983853997168	0.36374360704193526	12.196132874783926	2.119338591523215e-11	1.9708991695243176e-8	16.218096803408542	MGG_04673T0	upreg_in_guy11
3.1695609639706097	-0.5097797846233328	12.150276454006745	2.2823655211461772e-11	1.9708991695243176e-8	16.180791118816668	MGG_10803T0	upreg_in_guy11
4.028437718813735	-1.4092508623947333	12.123587603844987	2.3831912569822463e-11	1.9708991695243176e-8	16.077621979917005	MGG_08652T0	upreg_in_guy11
