logFC,AveExpr,t,P.Value,adj.P.Val,B,target_id,DEG_status,Comparison
0.3074357336914956,1.0941196726846178,0.4384297001021819,0.6652509425589002,0.8007957877786159,-6.043815834717588,MGG_14590T0,Not_DEG,guy11_vs_Dbip1_24h
0.22421728792137047,-1.026167347563378,0.26222817765906054,0.795528765649093,0.8908227421806282,-6.0440268952608,MGG_05045T0,Not_DEG,guy11_vs_Dbip1_24h
2.0639653006961587,0.01597699282173499,0.6312969548095458,0.5342007311558388,0.7004456361894507,-6.044227077246235,MGG_10910T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5533271328101685,6.538543231649296,-1.460688239165676,0.1579101550239369,0.32334592054378397,-6.044317527135219,MGG_02519T0,Not_DEG,guy11_vs_Dbip1_24h
-0.28748364558082634,1.1757319941133912,-0.4262942835576851,0.673939628794722,0.8074387768204101,-6.0444356398211125,MGG_05767T0,Not_DEG,guy11_vs_Dbip1_24h
-0.27994647324027744,1.16263158877131,-0.2241092793167338,0.8246925423755425,0.9099787396961662,-6.045273991133095,MGG_09857T0,Not_DEG,guy11_vs_Dbip1_24h
0.38967377178110585,5.043912986925441,1.312705917782579,0.20250013607481776,0.3810123142739442,-6.045373020922611,MGG_03692T0,Not_DEG,guy11_vs_Dbip1_24h
0.26888440559176274,5.866893059483785,1.4650995130349826,0.15671330586473536,0.3219656441291889,-6.045885021192587,MGG_10180T0,Not_DEG,guy11_vs_Dbip1_24h
-0.23023792992472547,7.679375903432367,-1.4790092897342215,0.15298738168760329,0.3167734174406297,-6.0459938125359045,MGG_08345T0,Not_DEG,guy11_vs_Dbip1_24h
-0.652763010764911,4.774424689081875,-1.4180417467198134,0.16986536060271715,0.3396485812825123,-6.046236479649135,MGG_15624T0,Not_DEG,guy11_vs_Dbip1_24h
0.4859094191217403,3.9605991405403937,1.434422238435249,0.16519025255182393,0.3332550142958816,-6.046850375019973,MGG_08569T0,Not_DEG,guy11_vs_Dbip1_24h
-0.02707540736811276,-0.421058276886373,-0.04653297103039698,0.9632955513898042,0.9938724648160686,-6.047586024065189,MGG_17069T0,Not_DEG,guy11_vs_Dbip1_24h
0.5506657734989302,4.031748164020177,1.211170291194806,0.2383843515785165,0.4222098631255708,-6.047589507793911,MGG_02084T0,Not_DEG,guy11_vs_Dbip1_24h
0.31182597840844206,5.36780585747069,1.4491019462912498,0.16108891875097067,0.32732318380111236,-6.047659038870734,MGG_01652T0,Not_DEG,guy11_vs_Dbip1_24h
0.15912861667388872,-1.9771525737335152,0.1760128810370717,0.8618566314632249,0.9309762724922768,-6.047959059476624,MGG_11620T0,Not_DEG,guy11_vs_Dbip1_24h
-0.2605869636098941,-1.714084847808142,-0.2486109099760184,0.805914430194401,0.8984783415621052,-6.048062611860399,MGG_16611T0,Not_DEG,guy11_vs_Dbip1_24h
-1.2240961460095834,4.339750658504356,-1.3391972130169325,0.19386428515145057,0.36991613814282315,-6.048463097860846,MGG_08019T0,Not_DEG,guy11_vs_Dbip1_24h
0.7340847123886456,3.988236673601412,1.0079275658764886,0.3241945586973053,0.5133419659231603,-6.048902801298027,MGG_00433T0,Not_DEG,guy11_vs_Dbip1_24h
-0.20080392988782447,-0.7298807437291279,-0.3752407341625039,0.7109916020184175,0.8352429358632832,-6.049401334649968,MGG_16823T0,Not_DEG,guy11_vs_Dbip1_24h
-0.407748416845483,3.917069515492373,-0.19684058673266724,0.8457175339195696,0.9203365333926016,-6.049474794049764,MGG_05058T0,Not_DEG,guy11_vs_Dbip1_24h
-0.32379953249336335,5.4395472020932525,-1.4781841539531002,0.15320638111731588,0.31696550329558093,-6.050570986823459,MGG_06454T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5739914740878649,3.785073228824407,-1.1853538726158166,0.2482324545661844,0.4337075491399321,-6.050736984482752,MGG_11142T0,Not_DEG,guy11_vs_Dbip1_24h
0.39066398871899555,3.6127157663791953,1.2663138995499408,0.2183400687758797,0.39866184179640674,-6.050955941434423,MGG_10152T0,Not_DEG,guy11_vs_Dbip1_24h
-0.05542609143402938,0.3603492336612933,-0.1005896400576072,0.920766182974458,0.9686022426875928,-6.051444032458463,MGG_17905T0,Not_DEG,guy11_vs_Dbip1_24h
-0.32611889833488217,5.284474143612607,-1.3766469450153396,0.1821519284521172,0.3558531756659023,-6.051484089255891,MGG_06485T0,Not_DEG,guy11_vs_Dbip1_24h
0.0946501498053698,-1.8684623855801772,0.12712496893959876,0.8999695109341963,0.9545247762601492,-6.052385699179963,MGG_17117T0,Not_DEG,guy11_vs_Dbip1_24h
-0.49268902050885055,2.9269200853170947,-1.0738252114130866,0.29427024510787264,0.48311572135563263,-6.052937436314812,MGG_01856T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3584576616118955,8.205611755542192,-1.4586197986362768,0.1584738959290799,0.3239012730876849,-6.0532624721533415,MGG_17531T0,Not_DEG,guy11_vs_Dbip1_24h
0.30566461333011663,5.573946407400523,1.458742565835848,0.1584403911290905,0.3239012730876849,-6.0535897760436495,MGG_17695T0,Not_DEG,guy11_vs_Dbip1_24h
-0.33565642645899363,1.8690407562893196,-0.964378405318137,0.34509624524331994,0.5358678297403419,-6.05369019765226,MGG_14737T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3034370679204992,4.9845034724682655,-1.4021419008853109,0.17450397407061452,0.3462936045383333,-6.053761193278229,MGG_17492T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3072919317296656,2.978818188190571,-0.998237899115236,0.32876746562282244,0.5186610135738587,-6.054213281659842,MGG_11545T0,Not_DEG,guy11_vs_Dbip1_24h
0.2156027327860653,-1.0796128320714422,0.424961282673862,0.6748968928430998,0.8081953813803121,-6.054378243418946,MGG_16138T0,Not_DEG,guy11_vs_Dbip1_24h
0.32280628720852445,5.914068570812573,1.4702493309675244,0.1553253786516063,0.31980270907438607,-6.0550182428148975,MGG_03725T0,Not_DEG,guy11_vs_Dbip1_24h
-0.8206682541854982,0.9371305791709852,-0.9517563830534262,0.351322307696907,0.5423961701282055,-6.05541115570636,MGG_11072T0,Not_DEG,guy11_vs_Dbip1_24h
0.5396978332418021,2.843440669612147,1.147518312633352,0.26320971277669475,0.4503810515863736,-6.055482546003047,MGG_07924T0,Not_DEG,guy11_vs_Dbip1_24h
-1.3214622807698275,3.055270406670306,-0.7238536987688303,0.4766065263838629,0.6537489849034854,-6.055749650336696,MGG_02329T0,Not_DEG,guy11_vs_Dbip1_24h
0.24331016648259496,7.760543933514073,1.4646552202935446,0.15683351614787916,0.32215925944931956,-6.055941093244213,MGG_16734T0,Not_DEG,guy11_vs_Dbip1_24h
0.30085162662829085,1.2487807954876002,0.27760725042212703,0.7838458407625681,0.8825789142637299,-6.05604470783447,MGG_15330T0,Not_DEG,guy11_vs_Dbip1_24h
0.4259027737359079,-0.8750703383252412,0.633588675983538,0.5327305597149727,0.6989522755673667,-6.05614685366946,MGG_16450T0,Not_DEG,guy11_vs_Dbip1_24h
-0.2933714182148415,3.408342317848314,-1.0933319187805557,0.2858031478134631,0.4746695334442184,-6.057278120389634,MGG_15677T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5439054603214197,7.319181372099233,-1.4691305287967644,0.15562605708013932,0.32015609255043587,-6.057381547879897,MGG_04679T0,Not_DEG,guy11_vs_Dbip1_24h
-0.4669032907081947,2.8616583181165605,-0.988273980842507,0.3335161599725709,0.5234726247410545,-6.0574091126805145,MGG_11818T0,Not_DEG,guy11_vs_Dbip1_24h
0.2166475809388702,0.3934244798120439,0.31649841795986783,0.7545386482925743,0.8645101996923787,-6.057501071071674,MGG_04234T0,Not_DEG,guy11_vs_Dbip1_24h
-0.24205726353547471,-0.09957371493733606,-0.3863503428818422,0.7028625772656161,0.8291185118847441,-6.057714719326605,MGG_15730T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3455002121603039,2.4587437518858115,-0.957516169703684,0.34847180674063094,0.5393378368830352,-6.057988479705796,MGG_00290T0,Not_DEG,guy11_vs_Dbip1_24h
0.3679373850182053,7.05149176005816,1.463717023385445,0.15708760503368968,0.3225031662054481,-6.058182306594467,MGG_06026T0,Not_DEG,guy11_vs_Dbip1_24h
0.48367101197661766,-0.1488855757870369,0.5225786293136495,0.6063697055495918,0.7582887926815659,-6.058490666823457,MGG_04071T0,Not_DEG,guy11_vs_Dbip1_24h
-0.27041424983825824,4.569122628240355,-1.3494630995225845,0.19059633044783816,0.36565098615177744,-6.058611026101342,MGG_00155T0,Not_DEG,guy11_vs_Dbip1_24h
-0.2552447892913827,7.086443195071317,-1.472319150546913,0.15477035524597776,0.3191010800872495,-6.05895413411816,MGG_07611T0,Not_DEG,guy11_vs_Dbip1_24h
-0.29109685478660374,3.124940600249809,-1.306206498832697,0.20466395015386035,0.383036278944844,-6.05933725815401,MGG_09860T0,Not_DEG,guy11_vs_Dbip1_24h
0.2155615941518893,0.549762557534456,0.36584859031321937,0.7178914698501906,0.8403511007509706,-6.059464816974106,MGG_17168T0,Not_DEG,guy11_vs_Dbip1_24h
0.2911729799285352,7.878428595159693,1.4630260381752742,0.15727495528167704,0.3226919980597426,-6.059493505821071,MGG_11346T0,Not_DEG,guy11_vs_Dbip1_24h
-0.47477340104404053,3.217092756134594,-1.1347415643861916,0.26841502016279917,0.4565402829365991,-6.060038514622899,MGG_16236T0,Not_DEG,guy11_vs_Dbip1_24h
0.5356918733879812,0.7696650424328344,0.8724250693017024,0.3921814913115842,0.5806195727079845,-6.060080157443424,MGG_10527T0,Not_DEG,guy11_vs_Dbip1_24h
-0.27947237898375765,0.5218301922125679,-0.5679300360899028,0.5757004374412091,0.7332954026551185,-6.060361892946999,MGG_12691T0,Not_DEG,guy11_vs_Dbip1_24h
-0.1608178134496601,-1.7646234789818838,-0.2046206923803649,0.8397061252430926,0.917899994054016,-6.060625453575678,EFMOT00000000270,Not_DEG,guy11_vs_Dbip1_24h
0.19250129576322192,0.4331201157208856,0.311732818528232,0.7581106430036875,0.8665186273816076,-6.060659663241799,MGG_15266T0,Not_DEG,guy11_vs_Dbip1_24h
-0.02469812304875085,-0.7645887831960082,-0.0321689323292488,0.974620678585328,0.9992192573946204,-6.061583348689548,MGG_07726T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3303114144854322,3.5119548633773725,-1.1587987380332954,0.2586761657216345,0.4447496707947629,-6.061668403201197,MGG_06486T0,Not_DEG,guy11_vs_Dbip1_24h
0.3081918670193211,9.56158497462419,1.4280894522595264,0.16698527547477451,0.3357841371801877,-6.061865134432201,MGG_00922T0,Not_DEG,guy11_vs_Dbip1_24h
-0.2480680289178116,1.75356535007633,-0.40596884273568173,0.6885962464048612,0.8184379071239151,-6.062764751401038,MGG_16962T0,Not_DEG,guy11_vs_Dbip1_24h
0.08373420620733826,-0.07393260817697123,0.1665348677883025,0.8692219042044405,0.9355108208967624,-6.062941886109123,MGG_05081T0,Not_DEG,guy11_vs_Dbip1_24h
-0.20455455898707897,-1.1305239613453295,-0.2499126981445401,0.8049199625847384,0.8977730746146089,-6.063583777920362,MGG_00989T0,Not_DEG,guy11_vs_Dbip1_24h
-0.08181784563390981,-1.388433446563367,-0.09435551256938628,0.9256610658469672,0.971227735924184,-6.063828766886745,MGG_10898T0,Not_DEG,guy11_vs_Dbip1_24h
-1.1862009009859569,3.825673579671881,-1.0323856762845585,0.3128493143936655,0.5020313983539019,-6.063838655336519,MGG_02134T0,Not_DEG,guy11_vs_Dbip1_24h
0.540170858114422,5.035487748328653,1.4635725153257146,0.1571267712800464,0.3225031662054481,-6.063957212534089,MGG_00981T0,Not_DEG,guy11_vs_Dbip1_24h
0.5326853189956475,1.724537834078835,0.9794827062945756,0.33774504439460906,0.5278996604645658,-6.065092092573344,MGG_03769T0,Not_DEG,guy11_vs_Dbip1_24h
-0.26264461303293424,-0.33481790246696214,-0.29315031508418804,0.7720909766628311,0.8754033969017841,-6.065107371443377,MGG_15121T0,Not_DEG,guy11_vs_Dbip1_24h
-0.4476193793327541,3.909157609856245,-1.1312097761679425,0.269867121136053,0.4581598501048237,-6.065333308390242,MGG_16982T0,Not_DEG,guy11_vs_Dbip1_24h
-1.004533641026475,5.984771110719511,-1.3762141674975066,0.1822840091945965,0.3558755325871844,-6.0653906096498025,MGG_09840T0,Not_DEG,guy11_vs_Dbip1_24h
0.11100113240308608,-1.9570141598586608,0.15669265896915488,0.876883025752769,0.9402469406599904,-6.065579165117131,MGG_17092T0,Not_DEG,guy11_vs_Dbip1_24h
-0.07041159865320012,-2.3502740826563917,-0.0637337601472973,0.9497444353208776,0.9856588070070684,-6.066161693588006,MGG_17588T0,Not_DEG,guy11_vs_Dbip1_24h
-0.8754470157619165,3.180255401943864,-1.458452763096503,0.15851949134244916,0.3239012730876849,-6.06637540641662,MGG_02238T0,Not_DEG,guy11_vs_Dbip1_24h
0.21113174347314745,-1.0787850140037745,0.18745395403174428,0.8529830011449642,0.9259060316068674,-6.0669117293174954,MGG_02306T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3219219398467619,-1.682591483670376,-0.5308795738935542,0.6006980236910541,0.7536825107603444,-6.066988478871468,MGG_12176T0,Not_DEG,guy11_vs_Dbip1_24h
-0.23468356894597076,7.038125779670538,-1.4546735274075733,0.15955393912931065,0.32526411991034876,-6.06700736149418,MGG_09552T0,Not_DEG,guy11_vs_Dbip1_24h
0.03225943095293393,-1.1109448177459031,0.05011492567957063,0.9604725450370788,0.9922270087595736,-6.067108745615117,MGG_17245T0,Not_DEG,guy11_vs_Dbip1_24h
-0.37296340060672417,2.193892424595583,-0.9288117565346384,0.3628336728709262,0.5534495961885625,-6.0675617149631655,MGG_15704T0,Not_DEG,guy11_vs_Dbip1_24h
0.48875652258515695,-2.017739100363628,0.5601291796103118,0.5809198321664972,0.7372184673171762,-6.067691118294216,MGG_09735T0,Not_DEG,guy11_vs_Dbip1_24h
0.21933726132110912,-2.0660578314727367,0.21583350562789305,0.8310600149388907,0.9137019839862572,-6.067758869660791,MGG_14145T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5555783313117706,3.6640294912667217,-1.275802782776516,0.21502505168978625,0.3944086597976931,-6.0678491171105184,MGG_02070T0,Not_DEG,guy11_vs_Dbip1_24h
-0.36206682619866903,5.039835530165264,-1.4168493188352926,0.17020978307830914,0.34000843141488324,-6.067900042844149,MGG_02738T0,Not_DEG,guy11_vs_Dbip1_24h
0.3356869749214484,6.083435496476553,1.4438100850892837,0.1625578394870163,0.329444535016572,-6.06804278652574,MGG_06470T0,Not_DEG,guy11_vs_Dbip1_24h
-0.46794663650516366,3.776602125219308,-1.1346793892159408,0.2684405339572393,0.4565402829365991,-6.068156459036735,MGG_06512T0,Not_DEG,guy11_vs_Dbip1_24h
0.4094177144062576,0.8125061660075353,0.6989314319023575,0.4917491798741997,0.6660277952112073,-6.068302824921219,MGG_15580T0,Not_DEG,guy11_vs_Dbip1_24h
0.323420018846431,0.9989389423946444,0.6490561920479547,0.5228653865686717,0.6909710365808428,-6.068553496949679,MGG_05479T0,Not_DEG,guy11_vs_Dbip1_24h
-0.364201506990419,4.848637540676017,-1.3478358438128342,0.1911114313625369,0.36619356704154576,-6.068647424588302,MGG_03322T0,Not_DEG,guy11_vs_Dbip1_24h
-0.35409376248026003,1.9246721195010932,-1.0049420252545904,0.32559880810305375,0.5147087205637484,-6.069122798016669,MGG_10267T0,Not_DEG,guy11_vs_Dbip1_24h
-0.2978554614119111,3.15947208343629,-1.1005412259181775,0.2827187670575277,0.471134646070477,-6.069184582016092,MGG_05464T0,Not_DEG,guy11_vs_Dbip1_24h
-0.29637558146971965,1.4487742859234989,-0.5849830613972045,0.564373613251915,0.7248453509859676,-6.069202788479845,MGG_15331T0,Not_DEG,guy11_vs_Dbip1_24h
-0.42508397861439384,7.873768829254175,-1.4584769685052748,0.15851288337552472,0.3239012730876849,-6.0693601290598265,MGG_02767T0,Not_DEG,guy11_vs_Dbip1_24h
-0.29562044500698936,0.00887546964393679,-0.5771894387872264,0.5695360082946838,0.7290366507992521,-6.069519514422266,MGG_16766T0,Not_DEG,guy11_vs_Dbip1_24h
0.2833198936184491,6.369084908077086,1.4558622681169435,0.1592279724272092,0.32481877947040455,-6.069546128659816,MGG_15532T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5206205806448772,3.9242810202755862,-1.1614605398917748,0.25761487275603623,0.44384895785258743,-6.069760542498141,MGG_01036T0,Not_DEG,guy11_vs_Dbip1_24h
0.02227324120124452,-1.926387759164159,0.02925797311669561,0.9769165291366846,0.9992192573946204,-6.069799280025787,MGG_17999T0,Not_DEG,guy11_vs_Dbip1_24h
0.3361002863026332,2.6905114058717152,1.1106917184628855,0.27841699206538484,0.4674855551821653,-6.069929997103212,MGG_02966T0,Not_DEG,guy11_vs_Dbip1_24h
-0.35310505408480064,1.0442002843662044,-0.5799007208092335,0.5677373624852029,0.7274098307817539,-6.069968041799621,MGG_18006T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5228438171653362,3.378908315789644,-1.1037754006284235,0.2813429326993693,0.4698517878480985,-6.070116343285785,MGG_14175T0,Not_DEG,guy11_vs_Dbip1_24h
0.3095431092579437,4.3153313252023695,1.2132347541172086,0.2376097142832344,0.4214395918906952,-6.070702793110148,MGG_08054T0,Not_DEG,guy11_vs_Dbip1_24h
0.4479433314180712,2.7705982150292527,1.2348560046873098,0.22961067027647167,0.4119046080664687,-6.071050241220094,MGG_05567T0,Not_DEG,guy11_vs_Dbip1_24h
0.6519916040760023,5.135090265766933,1.3500258125600686,0.19041846013386143,0.3655433299227099,-6.071120499663263,MGG_09986T0,Not_DEG,guy11_vs_Dbip1_24h
0.39605967463331826,6.499315491552441,1.4613409597231668,0.1577325969382641,0.32320236868901,-6.071433906895125,MGG_13438T0,Not_DEG,guy11_vs_Dbip1_24h
0.5683286655394424,5.126132823495525,1.4302251515008106,0.16637817219323256,0.3349433992302905,-6.071966910407526,MGG_04140T0,Not_DEG,guy11_vs_Dbip1_24h
-0.33487692323997237,-2.275537025560036,-0.3918546636790118,0.6988483316154548,0.8261114497512595,-6.072160992019503,MGG_10282T0,Not_DEG,guy11_vs_Dbip1_24h
0.3242763463102848,1.0284461524125763,0.2983894919248547,0.768141102342331,0.8729196019198073,-6.072291279651497,MGG_05826T0,Not_DEG,guy11_vs_Dbip1_24h
-0.14352440477360384,0.29949583034468863,-0.19526111568129073,0.8469391193688547,0.9214418326408212,-6.072630231304023,MGG_16000T0,Not_DEG,guy11_vs_Dbip1_24h
-0.6475303397682239,5.393513605304622,-1.389840697358937,0.17816154754516025,0.3508810361586584,-6.07428704279913,MGG_01991T0,Not_DEG,guy11_vs_Dbip1_24h
-0.4033081285494795,3.9383348111416265,-1.060894034930382,0.2999812530308318,0.4899627970832743,-6.0744802293546005,MGG_11457T1,Not_DEG,guy11_vs_Dbip1_24h
0.2805785933997873,5.8120738357666255,1.4003318232332735,0.17503838856915122,0.34697206938324077,-6.074620071814115,MGG_01112T0,Not_DEG,guy11_vs_Dbip1_24h
0.12973532589073872,-2.192048729231934,0.17989375269749391,0.8588445003655789,0.9294372502949388,-6.074919095309631,MGG_10337T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3936892925732076,7.866145681438069,-1.4522176948101602,0.16022906361283246,0.3262988821250354,-6.074949680104475,MGG_12468T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3369202261906503,5.159623950567765,-1.3372355322708127,0.19449371980225472,0.3705566877817494,-6.07506195615651,MGG_00650T0,Not_DEG,guy11_vs_Dbip1_24h
-0.07136007850098924,-0.38698666404313337,-0.08592558829774226,0.9322847793160888,0.975125858972688,-6.075680201697864,MGG_13241T0,Not_DEG,guy11_vs_Dbip1_24h
0.24897360982736672,-0.16523923661679285,0.45896011540925097,0.6506608651705762,0.7905433920118509,-6.0758901808191546,MGG_08315T0,Not_DEG,guy11_vs_Dbip1_24h
-0.02361677996176231,-0.5952590485723689,-0.02490251376344435,0.9803520206420836,0.9992192573946204,-6.075902986235368,MGG_17834T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3631395538801838,2.7038306631523255,-0.7979399416729862,0.4332374642245842,0.6187771505286411,-6.076755860453219,MGG_06772T0,Not_DEG,guy11_vs_Dbip1_24h
-0.36832466767977,4.352860375089899,-1.2309032266433768,0.2310575806178332,0.413424100326586,-6.077099165817603,MGG_17123T0,Not_DEG,guy11_vs_Dbip1_24h
0.22798032020868408,5.573762066352355,1.35953031921899,0.18743382004131565,0.3618858424299643,-6.077328234560195,MGG_11590T0,Not_DEG,guy11_vs_Dbip1_24h
0.3347652362130753,2.526371796807552,1.068413081340344,0.2966509587680288,0.4854822089073084,-6.078106738153594,MGG_15104T0,Not_DEG,guy11_vs_Dbip1_24h
-0.2464984592860473,4.060075811590388,-1.2963452106554478,0.2079812338074859,0.3865147989765076,-6.07810724965371,MGG_11724T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3012358449531236,5.580735367924962,-1.3799226104810571,0.18115467368778632,0.3548434749876819,-6.078182942775963,MGG_05273T0,Not_DEG,guy11_vs_Dbip1_24h
-0.34492954348076976,-0.2519851165014987,-0.9235419625513754,0.3655127728987686,0.5557633790899943,-6.078468567724837,MGG_02112T0,Not_DEG,guy11_vs_Dbip1_24h
0.2029291419614155,0.00365042974267915,0.18894602327294463,0.8518271971465183,0.9252181403206864,-6.078641126024612,MGG_03807T0,Not_DEG,guy11_vs_Dbip1_24h
0.2198651399811139,1.4677794594905251,0.4920610769493279,0.6274375836343822,0.7743869299964687,-6.079099656868212,MGG_17088T0,Not_DEG,guy11_vs_Dbip1_24h
-0.00467641677785199,-1.942400009573453,-0.00633476576826847,0.9950013916628144,0.9992192573946204,-6.079133296257787,MGG_17188T0,Not_DEG,guy11_vs_Dbip1_24h
-0.05335786004216814,0.27767480841477227,-0.11988596770997244,0.905636352963908,0.958568170521952,-6.079741002512314,MGG_17684T0,Not_DEG,guy11_vs_Dbip1_24h
0.10266065316820969,-0.2524385425171971,0.15974119748083293,0.8745087061803103,0.9389198978852994,-6.080208940296291,MGG_03167T0,Not_DEG,guy11_vs_Dbip1_24h
0.418595183140285,5.018944988050795,1.359121858549192,0.18756132390154684,0.36201932830226985,-6.080329248598673,MGG_08139T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5874642853266641,1.9425728952669048,-0.8291806895604356,0.4157028947740988,0.6026404592348599,-6.080492540622397,MGG_15067T0,Not_DEG,guy11_vs_Dbip1_24h
-0.731453252406236,4.7523915665914105,-1.0866504892639282,0.288683296066835,0.4771004913015039,-6.080612982735267,MGG_05788T0,Not_DEG,guy11_vs_Dbip1_24h
0.5266258255097833,5.215773307892988,1.4114192663388865,0.1717852762534168,0.34276923788380814,-6.081438460471868,MGG_02186T0,Not_DEG,guy11_vs_Dbip1_24h
-1.0374462469089587,5.26594649908244,-1.2004174984049596,0.24244985031142496,0.4269113403993225,-6.081922271979054,MGG_05723T0,Not_DEG,guy11_vs_Dbip1_24h
0.3991894509488746,0.2272707658650825,0.46026650244756134,0.6497372116134594,0.7898079480710402,-6.082174094233149,MGG_00395T0,Not_DEG,guy11_vs_Dbip1_24h
-0.44190685269300767,3.664308881437901,-1.1248208503024648,0.272508539088653,0.460805401771366,-6.082280796571828,MGG_07781T0,Not_DEG,guy11_vs_Dbip1_24h
0.16480649834962943,1.326641000159121,0.36779541964241774,0.7164592026520651,0.8396576261521451,-6.0827963249595625,MGG_09224T0,Not_DEG,guy11_vs_Dbip1_24h
0.30245841590783407,3.930286392338846,1.256653510505115,0.22175513415998188,0.4025274274589662,-6.0831199986662,MGG_08783T0,Not_DEG,guy11_vs_Dbip1_24h
-0.31566275972038405,4.732622879542628,-1.2366852554544805,0.228943408441708,0.4111832896654681,-6.083320944528386,MGG_05700T0,Not_DEG,guy11_vs_Dbip1_24h
-0.4286246832059941,9.681454345943443,-1.4189237800225276,0.1696109519372967,0.3393586869003493,-6.084097094069068,MGG_09512T0,Not_DEG,guy11_vs_Dbip1_24h
-0.5319284560945539,3.261266898874237,-1.281984034095948,0.21288649671614923,0.3919674120842983,-6.084304330263581,MGG_05692T0,Not_DEG,guy11_vs_Dbip1_24h
0.02882997163712561,-0.311011375206771,0.04036862464889553,0.9681549189380316,0.9966773252635918,-6.084420262111002,MGG_15117T0,Not_DEG,guy11_vs_Dbip1_24h
0.0277075736789617,-1.4239134477728934,0.02809555538664135,0.977833377016166,0.9992192573946204,-6.08445696088598,MGG_07844T0,Not_DEG,guy11_vs_Dbip1_24h
0.40738111660986664,4.039650469519497,1.3516374952326435,0.18990973866360691,0.3651883906560291,-6.084840200876947,MGG_12929T0,Not_DEG,guy11_vs_Dbip1_24h
-0.1995905345800115,-0.6246519167204586,-0.16385440884887045,0.8713070935332947,0.9370026716130616,-6.085338107274182,MGG_17154T0,Not_DEG,guy11_vs_Dbip1_24h
-0.13088883129621243,-0.652634226186998,-0.246596338970545,0.8074540702376453,0.8993057767371153,-6.0858189340619555,MGG_16267T0,Not_DEG,guy11_vs_Dbip1_24h
-0.26388984964422574,-0.16284280455326308,-0.3234837386508751,0.7493130260884328,0.8612460903793218,-6.085854010841224,MGG_17673T0,Not_DEG,guy11_vs_Dbip1_24h
-0.6863040081606675,5.3426272461066615,-1.408942791962298,0.17250766687152164,0.3437573520145451,-6.086023405798272,MGG_10422T0,Not_DEG,guy11_vs_Dbip1_24h
-0.4854254275920411,5.3500247925411,-1.428930818451226,0.1667458931766489,0.3354447955795756,-6.086414705565899,MGG_07779T0,Not_DEG,guy11_vs_Dbip1_24h
0.33795454461033003,8.478131042334777,1.436561657724826,0.1645873508301442,0.33252542134331253,-6.086650417351256,MGG_01288T0,Not_DEG,guy11_vs_Dbip1_24h
-0.6466442793547396,4.50708586336463,-1.3061542813401117,0.20468140704414828,0.383036278944844,-6.087749967858219,MGG_16038T0,Not_DEG,guy11_vs_Dbip1_24h
-0.2961258479539586,5.856584679359985,-1.3916445934958628,0.17762140519045533,0.3502423819497198,-6.087990684350357,MGG_02156T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3774401474615905,-0.43810649801910695,-0.4296403478753637,0.671539214571722,0.8057867437566931,-6.088272784625917,MGG_05791T0,Not_DEG,guy11_vs_Dbip1_24h
0.411604544676762,6.396870164531875,1.4447681734897446,0.16229109530255312,0.32917283146307574,-6.088332007735007,MGG_11216T0,Not_DEG,guy11_vs_Dbip1_24h
0.3665636942367281,-0.23560131416548172,0.6702125542277173,0.5095356943155882,0.6803864680285114,-6.088950849326444,MGG_11025T0,Not_DEG,guy11_vs_Dbip1_24h
-0.25986825961987137,8.823186467737317,-1.4330471679821015,0.16557869191377925,0.3339843371041352,-6.089609855694357,MGG_06396T0,Not_DEG,guy11_vs_Dbip1_24h
0.36272634851679353,4.585965649577727,1.2761192732030362,0.21491515404586595,0.3943236926399893,-6.0897177035695575,MGG_01067T0,Not_DEG,guy11_vs_Dbip1_24h
-0.4834799689279201,5.49166660993003,-1.438604839424763,0.16401322205227611,0.331689602145172,-6.090466843712468,MGG_07462T0,Not_DEG,guy11_vs_Dbip1_24h
0.6179476252682452,9.65604680449712,1.37855020079089,0.1815719669730864,0.35530564924930125,-6.090530335701374,MGG_04775T0,Not_DEG,guy11_vs_Dbip1_24h
-0.7889530786298625,0.8140418607095357,-0.6600292337020669,0.5159279624827772,0.6854131173004328,-6.090615671031539,MGG_08764T0,Not_DEG,guy11_vs_Dbip1_24h
-0.3980348244027226,3.6140957602446546,-0.9456486369300844,0.3543621992322379,0.5456188095007009,-6.091275944571155,MGG_07231T0,Not_DEG,guy11_vs_Dbip1_24h
-0.35399118787885886,3.7740308824570823,-1.3061362844550426,0.2046874238714527,0.383036278944844,-6.091433162459143,MGG_00151T0,Not_DEG,guy11_vs_Dbip1_24h
