target_id Guy11_0h Guy11_4h Guy11_24h Dbip1_0h Dbip1_4h Dbip1_24h Dmst12_0h Dmst12_4h Dmst12_24h
MGG_11178T0 1556.3333333333333 9272.333333333334 3286 3964 6504.333333333333 2774 4302.666666666667 5072 3119.6666666666665
MGG_04855T0 2562 11705.333333333334 2721.6666666666665 5817 8393.666666666666 2450.6666666666665 5742.666666666667 5943.666666666667 3958
MGG_13481T0 754.6666666666666 3446.3333333333335 1010 1316.3333333333333 2916.6666666666665 958.6666666666666 1748 1826.3333333333333 1093.3333333333333
MGG_08083T0 590.402 3187.8 742.483 1540 2761.1233333333334 886.3333333333334 1560.2866666666666 1998.3566666666668 935.4696666666666
MGG_08334T0 90.88106666666668 373.39233333333334 20.27969666666667 89.58526666666667 186.47366666666667 48.87133333333333 74.18786666666666 150.11466666666666 24.106133333333332
MGG_05860T0 1024.6666666666667 4829 532.6666666666666 1625.6666666666667 2616.3333333333335 962 1158 2114 474.3333333333333
MGG_03634T0 1978 12829 1932 3475.6666666666665 7616 2578.6666666666665 3904.3333333333335 5814.333333333333 2736
MGG_03907T0 2248 5223.666666666667 1623 2014.3333333333333 3620.6666666666665 1877 2346.3333333333335 3054.6666666666665 2096
MGG_06118T0 1571.6166666666666 4905.333333333333 1533 2156.266666666667 3652.5566666666664 1727.49 2670.36 2401.5866666666666 1437.986666666667
MGG_00408T0 1811.3333333333333 4842.333333333333 832.6666666666666 1714.3333333333333 3534 1225.6666666666667 1864.3333333333333 2257.6666666666665 996
MGG_08173T0 7679 36481 2237.6666666666665 5912.333333333333 24163.666666666668 3137 14937.333333333334 15856 2856.3333333333335
MGG_09275T1 1076.0766666666666 8947.79 2813.616666666667 2244.9133333333334 5146.23 2251.66 1514.6266666666666 5154.726666666667 3011.5133333333333
MGG_06166T0 266 2623.3333333333335 892.6666666666666 963.3333333333334 1656.6666666666667 676.6666666666666 488.3333333333333 1308.3333333333333 828.3333333333334
MGG_07561T0 1377.3333333333333 14276 2596 1850 8047 2764 4417 8237.666666666666 4323
MGG_13880T0 0 5 0 0 2.3333333333333335 0 0 3 0
MGG_03325T0 33.333333333333336 114.33333333333331 35 44.666666666666664 77 42 24 41 36.333333333333336
MGG_00451T0 2863.3333333333335 11443 817 3931.3333333333335 7942.333333333333 2200.6666666666665 2132.3333333333335 3027.3333333333335 2586.3333333333335
MGG_06577T0 245.66666666666663 1903.3333333333333 60 461 1161.3333333333333 82 128 209.66666666666663 65.66666666666667
MGG_04623T0 1021 4225.666666666667 1549.3333333333333 1605.3333333333333 2417.3333333333335 905 1707.6666666666667 1482.6666666666667 1485.3333333333333
MGG_00467T0 193.66666666666663 1048.6666666666667 379 311 675.3333333333334 239.66666666666663 305.6666666666667 267.3333333333333 367
MGG_14730T0 275 1272.6666666666667 212.33333333333337 200.66666666666663 721.6666666666666 143.33333333333334 283.3333333333333 473.6666666666667 351.3333333333333
MGG_12832T0 3570.6666666666665 8021.333333333333 2630 2649.3333333333335 5145 2981 3494.3333333333335 4292.333333333333 3774
MGG_10323T0 2798.6666666666665 13053.666666666666 2591.6666666666665 3616.6666666666665 7914.666666666667 2949 3785.6666666666665 7055 4024.3333333333335
MGG_02889T0 2420.6666666666665 121831 5092.666666666667 1637 62738 7143.666666666667 4268.666666666667 56999.333333333336 17166
MGG_00581T0 0 84.66666666666667 1.3333333333333337 0.6666666666666667 38 0.6666666666666667 0 33.333333333333336 6.666666666666667
MGG_16717T0 10.666666666666666 60.333333333333336 6.333333333333333 3.3333333333333335 28 7.333333333333333 4 17.333333333333332 8.666666666666666
MGG_09918T0 77.66666666666667 5023.333333333333 231.66666666666663 134.66666666666666 2487.6666666666665 486.6666666666667 93.33333333333331 1587 299
MGG_15449T0 2.281503333333333 46.40103333333333 2.4650233333333333 0 21.204366666666665 5.47574 0.9082933333333332 11.85575 5.461650000000001
MGG_14931T0 606.3333333333334 50810 6167 1362.6666666666667 29815.333333333332 4653.333333333333 898.6666666666666 17081.333333333332 7983.333333333333
MGG_07153T0 1307.3333333333333 8132.116666666667 990.6666666666666 661.3333333333334 5232.49 1501.95 800.2433333333333 3441.173333333333 1036.8666666666666
MGG_07307T0 2681.6666666666665 48339.666666666664 3429.6666666666665 2322 28320 5457.333333333333 1957.3333333333333 20060 6254.666666666667
MGG_17673T0 4.333333333333333 149.33333333333334 24.666666666666668 6.333333333333333 90.66666666666669 31.666666666666668 9 21.666666666666668 35.333333333333336
MGG_08766T0 6 45.333333333333336 13.333333333333334 5.666666666666667 31.333333333333332 8.666666666666666 8.333333333333334 13.666666666666666 15
MGG_11554T0 260.6666666666667 2817.3333333333335 285.3333333333333 563.6666666666666 1644 233.33333333333337 632 577.6666666666666 589
MGG_01702T0 2457.9700000000003 7891.84 3246.496666666667 3296.9 5346.94 3336.7433333333333 3694.97 3905.6766666666663 3218.7566666666667
MGG_04838T0 12.333333333333334 3150.6666666666665 86.66666666666667 21.666666666666668 1855.6666666666667 79.66666666666667 29.666666666666668 187.33333333333337 100
EFMOT00000000209 0 0.6666666666666666 0 0 0.33333333333333337 0 0 0 0
MGG_18098T0 31.896916666666662 544.5163333333334 58.3641 20.314933333333332 310.06966666666665 16.478116666666665 62.23573333333333 119.56583333333334 81.3673
